,count,freq
selfexperiments,1,0.0009871668311944718
mozart,2,0.0019743336623889436
consistencies,1,0.0009871668311944718
statepushing,1,0.0009871668311944718
hindered,3,0.0029615004935834156
abruption,1,0.0009871668311944718
joyous,5,0.004935834155972359
jane,4,0.003948667324777887
earthside,1,0.0009871668311944718
withdrawal,10,0.009871668311944718
ngo,1,0.0009871668311944718
recuperation,1,0.0009871668311944718
muchneeded,11,0.01085883514313919
interleukin,3,0.0029615004935834156
unforeseen,1,0.0009871668311944718
eyereading,1,0.0009871668311944718
accident,26,0.02566633761105627
entering,17,0.01678183613030602
beverley,1,0.0009871668311944718
complicated,55,0.054294175715695954
datacfasyncfalse,5,0.004935834155972359
girlfriend,13,0.012833168805528134
shouldntstaying,1,0.0009871668311944718
carrying,18,0.017769002961500493
toe,5,0.004935834155972359
approachoriented,1,0.0009871668311944718
thatunbeknownst,1,0.0009871668311944718
monthlong,5,0.004935834155972359
reynolds,4,0.003948667324777887
stroll,7,0.006910167818361303
improve,167,0.1648568608094768
streaming,6,0.005923000987166831
airway,1,0.0009871668311944718
pointintime,1,0.0009871668311944718
bellezza,7,0.006910167818361303
eventful,1,0.0009871668311944718
guignon,1,0.0009871668311944718
notcan,1,0.0009871668311944718
illuminations,2,0.0019743336623889436
breakthroughs,3,0.0029615004935834156
clearer,15,0.014807502467917079
thingswork,1,0.0009871668311944718
boa,1,0.0009871668311944718
cooperation,9,0.008884501480750246
goodfornothing,1,0.0009871668311944718
river,8,0.007897334649555774
skyrocketed,2,0.0019743336623889436
reintegrating,1,0.0009871668311944718
glitches,2,0.0019743336623889436
gerzon,16,0.01579466929911155
iproniazid,1,0.0009871668311944718
eagerly,2,0.0019743336623889436
manifesting,2,0.0019743336623889436
stealer,1,0.0009871668311944718
methodically,3,0.0029615004935834156
glamorous,2,0.0019743336623889436
scrambled,4,0.003948667324777887
untainted,1,0.0009871668311944718
invaded,2,0.0019743336623889436
spouse,20,0.019743336623889437
shortchanging,1,0.0009871668311944718
resurfacing,1,0.0009871668311944718
abusing,1,0.0009871668311944718
furthers,1,0.0009871668311944718
niven,1,0.0009871668311944718
civilizations,1,0.0009871668311944718
charging,3,0.0029615004935834156
skins,5,0.004935834155972359
warmed,1,0.0009871668311944718
confined,2,0.0019743336623889436
wholenessour,1,0.0009871668311944718
shudder,2,0.0019743336623889436
notebooks,1,0.0009871668311944718
karageorghis,13,0.012833168805528134
overeat,2,0.0019743336623889436
klontzs,1,0.0009871668311944718
outofnowhere,1,0.0009871668311944718
clues,10,0.009871668311944718
disjointing,1,0.0009871668311944718
dalai,5,0.004935834155972359
houston,6,0.005923000987166831
sparkly,2,0.0019743336623889436
jawbone,1,0.0009871668311944718
hamstrings,1,0.0009871668311944718
shins,3,0.0029615004935834156
secular,3,0.0029615004935834156
woolf,1,0.0009871668311944718
mute,1,0.0009871668311944718
excising,1,0.0009871668311944718
entrapment,1,0.0009871668311944718
usefulness,2,0.0019743336623889436
awarenessthe,1,0.0009871668311944718
wax,5,0.004935834155972359
bag,32,0.0315893385982231
keller,1,0.0009871668311944718
timeor,1,0.0009871668311944718
projections,6,0.005923000987166831
mcginley,1,0.0009871668311944718
pew,5,0.004935834155972359
rheumatoid,2,0.0019743336623889436
backside,1,0.0009871668311944718
tapping,14,0.013820335636722606
devoted,19,0.018756169792694965
til,4,0.003948667324777887
valuable,51,0.050345508390918066
cloak,1,0.0009871668311944718
escalating,3,0.0029615004935834156
caregiversso,1,0.0009871668311944718
tara,1,0.0009871668311944718
bikers,1,0.0009871668311944718
fasting,2,0.0019743336623889436
shines,1,0.0009871668311944718
pastits,1,0.0009871668311944718
permits,1,0.0009871668311944718
ashram,2,0.0019743336623889436
scatman,4,0.003948667324777887
ambition,8,0.007897334649555774
hallmates,1,0.0009871668311944718
classmenufooternavigationcontainerul,2,0.0019743336623889436
overstating,1,0.0009871668311944718
benchmark,1,0.0009871668311944718
brainderived,2,0.0019743336623889436
occurence,1,0.0009871668311944718
cratejust,1,0.0009871668311944718
universally,4,0.003948667324777887
breastfeeding,7,0.006910167818361303
touching,11,0.01085883514313919
request,14,0.013820335636722606
shimmers,2,0.0019743336623889436
influential,28,0.027640671273445213
neuropeptides,1,0.0009871668311944718
toprove,1,0.0009871668311944718
anorexic,2,0.0019743336623889436
analyzing,13,0.012833168805528134
pregnancythe,1,0.0009871668311944718
antidotean,1,0.0009871668311944718
hunching,2,0.0019743336623889436
sarah,8,0.007897334649555774
grinning,1,0.0009871668311944718
leiden,1,0.0009871668311944718
bee,6,0.005923000987166831
traverse,2,0.0019743336623889436
flipd,1,0.0009871668311944718
indulged,3,0.0029615004935834156
rebellious,2,0.0019743336623889436
relieve,15,0.014807502467917079
cueing,1,0.0009871668311944718
pieced,1,0.0009871668311944718
induce,16,0.01579466929911155
srchttpssuswestamazonawscomhsproductionblogblogwpcontentuploadsaboutgermsfeaturejpg,1,0.0009871668311944718
mellow,1,0.0009871668311944718
samson,4,0.003948667324777887
notre,4,0.003948667324777887
stressgiving,1,0.0009871668311944718
tackled,6,0.005923000987166831
anderson,3,0.0029615004935834156
weve,161,0.15893385982230998
kylie,2,0.0019743336623889436
attributes,11,0.01085883514313919
beacon,2,0.0019743336623889436
burgundy,1,0.0009871668311944718
honest,59,0.05824284304047384
effortless,5,0.004935834155972359
mindless,8,0.007897334649555774
skillsa,1,0.0009871668311944718
calvin,1,0.0009871668311944718
nick,10,0.009871668311944718
backaches,1,0.0009871668311944718
glory,3,0.0029615004935834156
issues,115,0.11352418558736427
istatements,1,0.0009871668311944718
vietnam,4,0.003948667324777887
consumes,5,0.004935834155972359
inflict,1,0.0009871668311944718
frizzy,1,0.0009871668311944718
masked,1,0.0009871668311944718
intune,4,0.003948667324777887
negativityland,1,0.0009871668311944718
lovethe,1,0.0009871668311944718
offlabel,1,0.0009871668311944718
premier,1,0.0009871668311944718
rapid,12,0.011846001974333662
anime,1,0.0009871668311944718
speaker,11,0.01085883514313919
slightly,42,0.04146100691016782
cheering,6,0.005923000987166831
acknowledgement,2,0.0019743336623889436
selflove,7,0.006910167818361303
reiss,7,0.006910167818361303
spans,5,0.004935834155972359
showing,50,0.049358341559723594
meals,44,0.04343534057255676
relationshipbased,2,0.0019743336623889436
rubs,2,0.0019743336623889436
exhibitions,1,0.0009871668311944718
crashed,1,0.0009871668311944718
friendships,57,0.0562685093780849
excluded,5,0.004935834155972359
allen,6,0.005923000987166831
passports,1,0.0009871668311944718
motivating,8,0.007897334649555774
relevant,17,0.01678183613030602
srchttpswwwheadspacecomblogwpcontentthemesheadspacevsrcimagesiconsicontwittersvgalilia,1,0.0009871668311944718
icon,3,0.0029615004935834156
onesizefitsall,5,0.004935834155972359
sweatpants,3,0.0029615004935834156
suppose,13,0.012833168805528134
hampers,1,0.0009871668311944718
reinforcing,4,0.003948667324777887
meaningfulthrough,1,0.0009871668311944718
alevel,1,0.0009871668311944718
resetting,1,0.0009871668311944718
gunning,1,0.0009871668311944718
everythingand,1,0.0009871668311944718
classrelatedpostauthora,3,0.0029615004935834156
originally,17,0.01678183613030602
therapistguided,2,0.0019743336623889436
pikachu,1,0.0009871668311944718
fearbased,3,0.0029615004935834156
uneasiness,1,0.0009871668311944718
vibrance,1,0.0009871668311944718
puberty,3,0.0029615004935834156
storied,2,0.0019743336623889436
nasal,2,0.0019743336623889436
winner,7,0.006910167818361303
charcoal,1,0.0009871668311944718
bush,4,0.003948667324777887
clicked,8,0.007897334649555774
rockstar,2,0.0019743336623889436
consuming,9,0.008884501480750246
gambled,1,0.0009871668311944718
alter,16,0.01579466929911155
ringworm,1,0.0009871668311944718
fillmore,1,0.0009871668311944718
pronouncement,1,0.0009871668311944718
fortune,6,0.005923000987166831
goings,1,0.0009871668311944718
iafter,1,0.0009871668311944718
northeastern,2,0.0019743336623889436
acacia,1,0.0009871668311944718
molested,1,0.0009871668311944718
evolving,8,0.007897334649555774
rope,5,0.004935834155972359
nostalgiaporn,1,0.0009871668311944718
insurance,14,0.013820335636722606
presenter,2,0.0019743336623889436
shack,1,0.0009871668311944718
manipulate,6,0.005923000987166831
quest,11,0.01085883514313919
wound,10,0.009871668311944718
tweak,2,0.0019743336623889436
courtrooms,1,0.0009871668311944718
grumbling,2,0.0019743336623889436
aires,2,0.0019743336623889436
crepe,1,0.0009871668311944718
psychiatric,21,0.02073050345508391
cabin,2,0.0019743336623889436
sneakers,2,0.0019743336623889436
rememberbut,1,0.0009871668311944718
collect,8,0.007897334649555774
poststheyre,1,0.0009871668311944718
daoism,1,0.0009871668311944718
bunk,1,0.0009871668311944718
upgraded,2,0.0019743336623889436
unremarkable,2,0.0019743336623889436
sakes,2,0.0019743336623889436
wrongand,1,0.0009871668311944718
experiments,19,0.018756169792694965
bravery,3,0.0029615004935834156
finetuned,3,0.0029615004935834156
distancesenjoy,1,0.0009871668311944718
hanbury,2,0.0019743336623889436
pneumonia,4,0.003948667324777887
damage,22,0.02171767028627838
sizeable,1,0.0009871668311944718
citys,2,0.0019743336623889436
nibs,1,0.0009871668311944718
afford,16,0.01579466929911155
leaped,1,0.0009871668311944718
tending,4,0.003948667324777887
exploitativeness,1,0.0009871668311944718
idiom,1,0.0009871668311944718
winkle,1,0.0009871668311944718
live,252,0.24876604146100692
anguish,3,0.0029615004935834156
muffin,2,0.0019743336623889436
subdued,1,0.0009871668311944718
strove,1,0.0009871668311944718
amiss,1,0.0009871668311944718
imaginative,5,0.004935834155972359
enriching,2,0.0019743336623889436
marvel,3,0.0029615004935834156
ensuring,5,0.004935834155972359
scented,1,0.0009871668311944718
pasciucco,6,0.005923000987166831
voteit,1,0.0009871668311944718
fulfill,11,0.01085883514313919
southwick,1,0.0009871668311944718
brassen,1,0.0009871668311944718
dariane,1,0.0009871668311944718
quantitativereasoning,1,0.0009871668311944718
openended,2,0.0019743336623889436
succulent,1,0.0009871668311944718
wetting,1,0.0009871668311944718
daughterfriendniecegranddaughter,1,0.0009871668311944718
calminglike,1,0.0009871668311944718
enable,11,0.01085883514313919
patched,1,0.0009871668311944718
adolescent,10,0.009871668311944718
heartstrings,1,0.0009871668311944718
continuum,1,0.0009871668311944718
shourd,1,0.0009871668311944718
illnessdoes,1,0.0009871668311944718
credentials,1,0.0009871668311944718
permitted,2,0.0019743336623889436
apologizing,7,0.006910167818361303
spanned,1,0.0009871668311944718
bedspreads,1,0.0009871668311944718
scares,5,0.004935834155972359
finality,2,0.0019743336623889436
figuring,13,0.012833168805528134
tadas,1,0.0009871668311944718
lodged,1,0.0009871668311944718
carl,4,0.003948667324777887
yogahelps,1,0.0009871668311944718
lindholm,3,0.0029615004935834156
todays,18,0.017769002961500493
donated,1,0.0009871668311944718
detecting,5,0.004935834155972359
warwick,1,0.0009871668311944718
scorched,1,0.0009871668311944718
succeeding,1,0.0009871668311944718
diamond,2,0.0019743336623889436
veering,2,0.0019743336623889436
mouths,3,0.0029615004935834156
dualistic,2,0.0019743336623889436
restructuring,4,0.003948667324777887
headfirst,3,0.0029615004935834156
halfmarathon,2,0.0019743336623889436
felicitas,1,0.0009871668311944718
documented,5,0.004935834155972359
beautify,1,0.0009871668311944718
motion,13,0.012833168805528134
odessky,6,0.005923000987166831
posturing,4,0.003948667324777887
taught,97,0.09575518262586377
qualified,11,0.01085883514313919
relatable,2,0.0019743336623889436
selfsabotagethe,1,0.0009871668311944718
julias,3,0.0029615004935834156
sucked,14,0.013820335636722606
bigfoot,1,0.0009871668311944718
carry,50,0.049358341559723594
procrastinated,2,0.0019743336623889436
fountain,1,0.0009871668311944718
predictable,9,0.008884501480750246
aspects,49,0.04837117472852912
northproblem,1,0.0009871668311944718
catastrophic,12,0.011846001974333662
neuroticism,5,0.004935834155972359
eventualities,1,0.0009871668311944718
reasons,103,0.1016781836130306
bitter,13,0.012833168805528134
stream,27,0.02665350444225074
pennsylvania,4,0.003948667324777887
reevaluated,1,0.0009871668311944718
inexperienced,2,0.0019743336623889436
saxophone,1,0.0009871668311944718
originating,1,0.0009871668311944718
equally,32,0.0315893385982231
longer,228,0.2250740375123396
exploration,8,0.007897334649555774
handbrake,1,0.0009871668311944718
togethersoon,1,0.0009871668311944718
individually,2,0.0019743336623889436
prasad,13,0.012833168805528134
vacation,95,0.09378084896347483
cardio,6,0.005923000987166831
supertaskerspeople,1,0.0009871668311944718
prescriptions,2,0.0019743336623889436
noonlet,1,0.0009871668311944718
epidemiology,2,0.0019743336623889436
corral,1,0.0009871668311944718
adrenals,1,0.0009871668311944718
guilttripped,1,0.0009871668311944718
lifeskill,1,0.0009871668311944718
mesmerizing,1,0.0009871668311944718
caringly,1,0.0009871668311944718
authenticity,14,0.013820335636722606
austere,1,0.0009871668311944718
adultgenerated,1,0.0009871668311944718
pooped,1,0.0009871668311944718
leading,44,0.04343534057255676
infections,11,0.01085883514313919
roommate,16,0.01579466929911155
tailspin,3,0.0029615004935834156
strandgive,1,0.0009871668311944718
unsolicited,4,0.003948667324777887
accelerates,1,0.0009871668311944718
mesmerize,1,0.0009871668311944718
situationlike,1,0.0009871668311944718
enoughto,1,0.0009871668311944718
whiteknuckling,1,0.0009871668311944718
serranos,1,0.0009871668311944718
optogenetic,1,0.0009871668311944718
heck,4,0.003948667324777887
it–instead,1,0.0009871668311944718
bingeeating,1,0.0009871668311944718
noifsandsorbuts,1,0.0009871668311944718
holdup,1,0.0009871668311944718
spin,13,0.012833168805528134
danish,3,0.0029615004935834156
scrap,3,0.0029615004935834156
mihaly,1,0.0009871668311944718
elementaryaged,1,0.0009871668311944718
epidural,4,0.003948667324777887
submissions,41,0.040473840078973346
namequest,2,0.0019743336623889436
grumpy,3,0.0029615004935834156
throws,6,0.005923000987166831
tasha,1,0.0009871668311944718
drowning,9,0.008884501480750246
feels,239,0.23593287265547877
connectedness,4,0.003948667324777887
sophia,1,0.0009871668311944718
bells,3,0.0029615004935834156
jokesthe,1,0.0009871668311944718
sharply,1,0.0009871668311944718
dianne,1,0.0009871668311944718
splattered,2,0.0019743336623889436
unmindful,1,0.0009871668311944718
apologized,1,0.0009871668311944718
powers,3,0.0029615004935834156
hebrew,2,0.0019743336623889436
thread,10,0.009871668311944718
daddy,1,0.0009871668311944718
reinitiate,1,0.0009871668311944718
toughor,1,0.0009871668311944718
chancewith,1,0.0009871668311944718
visualizes,1,0.0009871668311944718
educated,3,0.0029615004935834156
catrin,1,0.0009871668311944718
achievementbased,1,0.0009871668311944718
improvementbut,1,0.0009871668311944718
diaz,9,0.008884501480750246
scratched,2,0.0019743336623889436
closer,41,0.040473840078973346
hilary,2,0.0019743336623889436
inched,2,0.0019743336623889436
generally,62,0.06120434353405726
playwrestle,1,0.0009871668311944718
gush,1,0.0009871668311944718
gala,2,0.0019743336623889436
organs,8,0.007897334649555774
microbiologist,1,0.0009871668311944718
poppysilk,1,0.0009871668311944718
microsoft,3,0.0029615004935834156
tapped,3,0.0029615004935834156
dcbased,1,0.0009871668311944718
haiti,3,0.0029615004935834156
absenceboth,1,0.0009871668311944718
robotic,1,0.0009871668311944718
geographical,1,0.0009871668311944718
realign,1,0.0009871668311944718
overstimulated,1,0.0009871668311944718
surfaces,3,0.0029615004935834156
roommatesfrom,1,0.0009871668311944718
equipped,18,0.017769002961500493
mulching,1,0.0009871668311944718
sends,14,0.013820335636722606
face,191,0.1885488647581441
buses,1,0.0009871668311944718
advise,5,0.004935834155972359
elizabeth,7,0.006910167818361303
beings,30,0.029615004935834157
die,50,0.049358341559723594
reserves,2,0.0019743336623889436
wrists,1,0.0009871668311944718
knitted,1,0.0009871668311944718
ventriloquist,1,0.0009871668311944718
piraha,2,0.0019743336623889436
canada,7,0.006910167818361303
flipped,3,0.0029615004935834156
putty,1,0.0009871668311944718
bruce,4,0.003948667324777887
benches,2,0.0019743336623889436
guiltypleasure,3,0.0029615004935834156
lifea,2,0.0019743336623889436
apgar,1,0.0009871668311944718
blessing,7,0.006910167818361303
graduations,1,0.0009871668311944718
meetcute,1,0.0009871668311944718
manifold,1,0.0009871668311944718
died,53,0.05231984205330701
prisoner,4,0.003948667324777887
greediness,1,0.0009871668311944718
bushman,4,0.003948667324777887
fastpaced,8,0.007897334649555774
terribleit,1,0.0009871668311944718
brides,1,0.0009871668311944718
fetuss,1,0.0009871668311944718
refilled,2,0.0019743336623889436
pakistani,3,0.0029615004935834156
realization,20,0.019743336623889437
flick,4,0.003948667324777887
ailments,4,0.003948667324777887
cellular,11,0.01085883514313919
itwe,1,0.0009871668311944718
nohe,1,0.0009871668311944718
partiallydigested,1,0.0009871668311944718
validated,11,0.01085883514313919
selfhatred,3,0.0029615004935834156
cared,11,0.01085883514313919
faded,9,0.008884501480750246
shell,12,0.011846001974333662
pastas,1,0.0009871668311944718
coeruleus,1,0.0009871668311944718
discharged,3,0.0029615004935834156
shattered,7,0.006910167818361303
crosscountry,1,0.0009871668311944718
swung,1,0.0009871668311944718
automaticity,2,0.0019743336623889436
meditates,8,0.007897334649555774
dogmatic,2,0.0019743336623889436
rescuing,2,0.0019743336623889436
analysishedge,1,0.0009871668311944718
widelens,1,0.0009871668311944718
heartless,1,0.0009871668311944718
ymca,5,0.004935834155972359
nerves,19,0.018756169792694965
aspiring,1,0.0009871668311944718
mortuary,1,0.0009871668311944718
realised,3,0.0029615004935834156
recharged,2,0.0019743336623889436
dallas,3,0.0029615004935834156
bedtimei,1,0.0009871668311944718
internalized,9,0.008884501480750246
farreaching,4,0.003948667324777887
rego,4,0.003948667324777887
glamorized,1,0.0009871668311944718
speak,84,0.08292201382033564
dabble,1,0.0009871668311944718
buttons,15,0.014807502467917079
babysitter,2,0.0019743336623889436
handbag,1,0.0009871668311944718
emmynominated,1,0.0009871668311944718
shyness,1,0.0009871668311944718
disorientation,3,0.0029615004935834156
wildest,1,0.0009871668311944718
melissa,6,0.005923000987166831
deepen,3,0.0029615004935834156
impatiens,1,0.0009871668311944718
splotches,1,0.0009871668311944718
jon,3,0.0029615004935834156
preferred,10,0.009871668311944718
hanging,12,0.011846001974333662
burden,22,0.02171767028627838
necessarystep,1,0.0009871668311944718
coerce,1,0.0009871668311944718
caveat,5,0.004935834155972359
jameela,2,0.0019743336623889436
cristiano,1,0.0009871668311944718
bona,1,0.0009871668311944718
infamous,5,0.004935834155972359
mosskaren,2,0.0019743336623889436
linen,1,0.0009871668311944718
entice,1,0.0009871668311944718
soapsort,1,0.0009871668311944718
foundation,50,0.049358341559723594
shocked,17,0.01678183613030602
latelysurely,1,0.0009871668311944718
hinges,4,0.003948667324777887
flex,2,0.0019743336623889436
angelesbased,5,0.004935834155972359
restaurants,17,0.01678183613030602
junkiewas,1,0.0009871668311944718
sane,5,0.004935834155972359
caitlyns,1,0.0009871668311944718
nononline,1,0.0009871668311944718
taylor,15,0.014807502467917079
guru,5,0.004935834155972359
parting,3,0.0029615004935834156
mic,2,0.0019743336623889436
sidewalk,8,0.007897334649555774
fates,1,0.0009871668311944718
ehrenreich,2,0.0019743336623889436
elementaryschool,1,0.0009871668311944718
jealousy,11,0.01085883514313919
rewire,5,0.004935834155972359
peppermintinfused,1,0.0009871668311944718
twinkie,1,0.0009871668311944718
dirty,17,0.01678183613030602
steeped,3,0.0029615004935834156
disasterinvolving,1,0.0009871668311944718
gabriele,1,0.0009871668311944718
commandments,3,0.0029615004935834156
overwhelmingly,4,0.003948667324777887
homedelivery,1,0.0009871668311944718
precludes,1,0.0009871668311944718
abnormalities,2,0.0019743336623889436
selfabsorbed,3,0.0029615004935834156
den,2,0.0019743336623889436
occupied,11,0.01085883514313919
fake,17,0.01678183613030602
investigate,14,0.013820335636722606
designers,3,0.0029615004935834156
respirator,1,0.0009871668311944718
application,9,0.008884501480750246
ping,3,0.0029615004935834156
bones,10,0.009871668311944718
longheld,5,0.004935834155972359
audacious,1,0.0009871668311944718
harris,13,0.012833168805528134
yourselfnot,1,0.0009871668311944718
wpfooter,1,0.0009871668311944718
hangry,1,0.0009871668311944718
supplying,1,0.0009871668311944718
howl,2,0.0019743336623889436
airplanes,5,0.004935834155972359
pioneers,1,0.0009871668311944718
contagionor,1,0.0009871668311944718
blanche,1,0.0009871668311944718
recovered,5,0.004935834155972359
collective,9,0.008884501480750246
connection,101,0.09970384995064166
hats,1,0.0009871668311944718
institutions,1,0.0009871668311944718
baking,13,0.012833168805528134
classaddthiscounter,3,0.0029615004935834156
dangle,1,0.0009871668311944718
obliges,1,0.0009871668311944718
irritant,1,0.0009871668311944718
caution,11,0.01085883514313919
downy,1,0.0009871668311944718
high,227,0.2240868706811451
kilometer,1,0.0009871668311944718
orwhat,1,0.0009871668311944718
relate,49,0.04837117472852912
highsugar,1,0.0009871668311944718
awarded,1,0.0009871668311944718
flank,1,0.0009871668311944718
pair,28,0.027640671273445213
squealing,1,0.0009871668311944718
arduous,3,0.0029615004935834156
stabbing,1,0.0009871668311944718
earns,1,0.0009871668311944718
spelled,1,0.0009871668311944718
enraged,1,0.0009871668311944718
optimists,1,0.0009871668311944718
answers,35,0.034550839091806514
pore,2,0.0019743336623889436
paled,1,0.0009871668311944718
reveled,1,0.0009871668311944718
nipple,1,0.0009871668311944718
offputting,4,0.003948667324777887
nijhuis,1,0.0009871668311944718
bronxbased,1,0.0009871668311944718
skylight,1,0.0009871668311944718
internetthemed,1,0.0009871668311944718
chronologically,1,0.0009871668311944718
screenshot,1,0.0009871668311944718
roadmap,4,0.003948667324777887
salivating,1,0.0009871668311944718
youll,243,0.23988153998025666
elseangrily,1,0.0009871668311944718
whir,2,0.0019743336623889436
mathematics,4,0.003948667324777887
overhauling,1,0.0009871668311944718
imagination,24,0.023692003948667325
tausigedwards,2,0.0019743336623889436
selfsatisfy,1,0.0009871668311944718
fully,112,0.11056268509378085
karma,6,0.005923000987166831
restfulness,1,0.0009871668311944718
calibrated,1,0.0009871668311944718
july,3,0.0029615004935834156
february,15,0.014807502467917079
lorientfaibish,7,0.006910167818361303
telltale,4,0.003948667324777887
voice,127,0.12537018756169793
rudeness,4,0.003948667324777887
egobased,1,0.0009871668311944718
dissonance,7,0.006910167818361303
raabs,1,0.0009871668311944718
unloading,1,0.0009871668311944718
avert,1,0.0009871668311944718
lowenergy,1,0.0009871668311944718
abramson,5,0.004935834155972359
ruckus,1,0.0009871668311944718
add,75,0.07403751233958539
bit,254,0.25074037512339586
feather,1,0.0009871668311944718
smirk,2,0.0019743336623889436
clocktaylor,1,0.0009871668311944718
fantastically,1,0.0009871668311944718
excitable,1,0.0009871668311944718
calmly,18,0.017769002961500493
deploy,4,0.003948667324777887
bowels,3,0.0029615004935834156
frothing,1,0.0009871668311944718
evolutionary,21,0.02073050345508391
fatalist,1,0.0009871668311944718
legitimacy,1,0.0009871668311944718
fourplus,1,0.0009871668311944718
fiveday,3,0.0029615004935834156
macrae,1,0.0009871668311944718
fads,2,0.0019743336623889436
relationshipinstead,1,0.0009871668311944718
ormore,1,0.0009871668311944718
interviewee,1,0.0009871668311944718
bce,4,0.003948667324777887
meditated,31,0.03060217176702863
outi,2,0.0019743336623889436
basiscan,1,0.0009871668311944718
breaks,42,0.04146100691016782
contradictory,7,0.006910167818361303
stresseat,1,0.0009871668311944718
bark,1,0.0009871668311944718
costas,2,0.0019743336623889436
opioid,1,0.0009871668311944718
integral,10,0.009871668311944718
storytelling,7,0.006910167818361303
companionshipthese,1,0.0009871668311944718
foci,1,0.0009871668311944718
reproached,1,0.0009871668311944718
catastrophes,2,0.0019743336623889436
perfunctory,3,0.0029615004935834156
mghr,1,0.0009871668311944718
lovely,14,0.013820335636722606
extraversion,7,0.006910167818361303
hrefhttpswwwheadspacecomblogcategoryliving,3,0.0029615004935834156
narrated,1,0.0009871668311944718
commitment,54,0.05330700888450148
len,1,0.0009871668311944718
aesthetic,1,0.0009871668311944718
unregulated,1,0.0009871668311944718
microsofts,1,0.0009871668311944718
contentment,23,0.022704837117472853
selfcontrolled,1,0.0009871668311944718
meningitis,1,0.0009871668311944718
funeral,24,0.023692003948667325
idealize,1,0.0009871668311944718
deepened,3,0.0029615004935834156
inhalation,1,0.0009871668311944718
scenes,9,0.008884501480750246
focusconcentration,1,0.0009871668311944718
lightheaded,4,0.003948667324777887
hunt,7,0.006910167818361303
premise,3,0.0029615004935834156
driver,20,0.019743336623889437
outsized,1,0.0009871668311944718
considerations,1,0.0009871668311944718
wasting,9,0.008884501480750246
holmes,10,0.009871668311944718
ragefueled,1,0.0009871668311944718
topped,1,0.0009871668311944718
scientists,76,0.07502467917077986
undertone,1,0.0009871668311944718
straightaway,1,0.0009871668311944718
dim,4,0.003948667324777887
ghor,1,0.0009871668311944718
miscellaneous,2,0.0019743336623889436
sugarfree,1,0.0009871668311944718
insteadmy,1,0.0009871668311944718
relieving,4,0.003948667324777887
lump,9,0.008884501480750246
resolute,1,0.0009871668311944718
eerie,1,0.0009871668311944718
approved,1,0.0009871668311944718
location,12,0.011846001974333662
cosmetic,1,0.0009871668311944718
whatsoever,4,0.003948667324777887
doing,623,0.6150049358341559
paintersamateur,1,0.0009871668311944718
helps,255,0.25172754195459035
sounds,134,0.13228035538005922
rated,6,0.005923000987166831
chicago,9,0.008884501480750246
accountable,10,0.009871668311944718
tweaks,3,0.0029615004935834156
featherweight,1,0.0009871668311944718
ageinformation,1,0.0009871668311944718
decadelong,1,0.0009871668311944718
suggest,83,0.08193484698914116
arrested,3,0.0029615004935834156
abouta,1,0.0009871668311944718
swells,3,0.0029615004935834156
begun,24,0.023692003948667325
subspecialty,1,0.0009871668311944718
followup,10,0.009871668311944718
coltrane,1,0.0009871668311944718
clammy,2,0.0019743336623889436
martial,1,0.0009871668311944718
bedmy,1,0.0009871668311944718
slice,6,0.005923000987166831
depaulos,1,0.0009871668311944718
distorted,4,0.003948667324777887
document,14,0.013820335636722606
visor,1,0.0009871668311944718
bostons,1,0.0009871668311944718
coincidentally,1,0.0009871668311944718
losses,18,0.017769002961500493
nah,1,0.0009871668311944718
calibrating,1,0.0009871668311944718
pharmaceuticals,1,0.0009871668311944718
adapting,6,0.005923000987166831
medjool,1,0.0009871668311944718
dumbly,3,0.0029615004935834156
erica,3,0.0029615004935834156
ssri,1,0.0009871668311944718
swear,7,0.006910167818361303
relied,5,0.004935834155972359
energy,197,0.19447186574531095
judged,19,0.018756169792694965
credit,34,0.03356367226061204
transparently,1,0.0009871668311944718
confrontation,5,0.004935834155972359
tackle,24,0.023692003948667325
defend,9,0.008884501480750246
irreparable,2,0.0019743336623889436
wail,5,0.004935834155972359
greed,2,0.0019743336623889436
whitehaired,1,0.0009871668311944718
maintenance,11,0.01085883514313919
bowtie,2,0.0019743336623889436
mechanic,1,0.0009871668311944718
wobbling,1,0.0009871668311944718
multitasking,45,0.044422507403751234
fades,8,0.007897334649555774
drove,17,0.01678183613030602
reconstructive,1,0.0009871668311944718
familiarize,1,0.0009871668311944718
prs,1,0.0009871668311944718
heavenly,1,0.0009871668311944718
lockable,1,0.0009871668311944718
copious,1,0.0009871668311944718
irritation,8,0.007897334649555774
satisfaction,65,0.06416584402764067
escort,1,0.0009871668311944718
legendary,1,0.0009871668311944718
impulsesnot,1,0.0009871668311944718
suitcase,2,0.0019743336623889436
tai,2,0.0019743336623889436
conversationsreaching,1,0.0009871668311944718
wellconstructed,1,0.0009871668311944718
cyanobacteria,1,0.0009871668311944718
tended,12,0.011846001974333662
ball,22,0.02171767028627838
protein,23,0.022704837117472853
foibles,2,0.0019743336623889436
ninemonthold,1,0.0009871668311944718
rewrapped,1,0.0009871668311944718
pointpersonal,1,0.0009871668311944718
singletask,1,0.0009871668311944718
enabled,10,0.009871668311944718
justonemore,1,0.0009871668311944718
favourite,2,0.0019743336623889436
eventssay,1,0.0009871668311944718
nóstos,1,0.0009871668311944718
unified,1,0.0009871668311944718
demoralising,1,0.0009871668311944718
assists,5,0.004935834155972359
